Fecha,Sector E.,Atlas,Bancop,Basa,BNA,BNF,Citibank,Continental,Do Brasil,Familiar,GNB,GNB Fusión,Interfisa,Itaú,Regional,Río,Solar,Sudameris,UENO,Visión,Zeta,Moneda
2021/09,CONSTRUCCION,92874.549006,32703.092246,319108.570034,9887.065649,18291.572108,0.0,560629.708979,2107.778108,70257.989986,167738.06577400002,33368.79014,55975.697803999996,615217.8096370001,101137.105139,57564.082813,0.0,144976.772178,0.0,105307.322382,0.0,MN
2021/09,CONSUMO,592458.429044,41828.628351,967497.716422,1273.4256349999998,5127815.253078001,0.0,469522.723382,0.0,1366939.612539,100420.538697,632731.5354670001,186092.246282,2856503.032902,484712.841809,254687.3874,0.0,200060.846733,0.0,1128947.304951,0.0,MN
2021/09,GANADERIA,233427.73487000001,438419.960944,272956.932468,27637.327063,265188.313213,0.0,776767.3215219999,0.0,52325.489412,486605.402797,341496.741491,213738.95399500002,643200.1304349999,1352176.309494,81224.322782,0.0,1321178.536565,0.0,246062.630452,0.0,MN
2021/09,INDUSTRIA,266274.68763999996,108740.291902,362855.754978,10446.586261999999,447138.147667,63926.01759483,995915.799576,1287.156504,167108.287265,515001.742399,574.273245,108570.408974,643853.20514,644363.6335959999,77371.577315,0.0,800441.141649,0.0,90961.197693,0.0,MN
2021/09,OTROS,15518.416045,235.366013,6351.82125,173.85778,3263.143596,0.0,10740.459062,0.0,4587.114483,17844.758925,0.0,5789.72481,3484.286876,2700.02098,1847.339434,0.0,2301.477005,0.0,8108.532373,0.0,MN
2021/09,SECTOR FINANCIERO,52819.101541,24623.688525,71582.005842,0.0,128036.217193,0.0,135606.301062,0.0,149090.169417,240774.256996,0.0,64782.365875999996,175812.700828,72298.977766,64627.013994,0.0,88653.800194,0.0,2307.290922,0.0,MN
2021/09,SERVICIOS,276836.611004,173011.466148,283267.707766,22055.755899,181842.772064,8968.05712527,2248160.88067,25228.408542,197587.69250499998,364203.176927,330.615273,148830.30061200002,447661.173988,456503.158549,159773.806102,0.0,617783.75004,0.0,577467.038485,0.0,MN
2021/09,VIVIENDA,566625.739345,14466.446807999999,223575.589396,0.0,516775.330853,0.0,201022.05578563,0.0,122811.506931,40507.395489,250590.77900799998,63099.562072,1272262.243714,225918.04883800002,7750.930481,0.0,85952.378755,0.0,352679.622126,0.0,MN
Total 2021/09,VIVIENDA,2934068.803473,1280174.669357,3240442.8789270003,150153.52665500002,7938271.524711001,202201.03693703003,9156774.75182043,82833.557409,3420843.3359700004,3508788.3801019997,4237104.273951,1368086.633424,8724757.489054998,5003179.735373,1156672.973695,0.0,4324912.650674,0.0,4584171.007808001,0.0,MN
2021/10,ACTIVIDADES INMOBILIARIAS,70630.13844,1264.771621,87583.023526,13351.572699,5964.209286,0.0,278729.237508,0.0,0.0,81987.54354999999,0.0,31990.260126999998,96689.869753,137966.157961,21755.87951,0.0,114133.916421,0.0,42855.040986,0.0,MN
2021/10,ADMINISTRACION PUBLICA,21993.510391,358.60137,1247.129327,45.049338,145.433642,0.00101285,505479.379376,0.0,162.960965,35.114457,619726.57188,49483.333362,213207.474872,66999.06093499999,5628.905631,0.0,105131.293774,0.0,22.022828,0.0,MN
2021/10,AGRICULTURA,120686.68596300001,31859.461528,94099.00084000001,4173.781815,558029.764458,0.0,148339.929159,13475.30137,394432.660943,389178.305052,287360.51386300003,62469.964175,60801.771135999996,335101.053,36952.125615,0.0,50371.333391,0.0,270791.631986,0.0,MN
2021/10,COMERCIO AL POR MAYOR,251168.756288,278428.111559,222253.132689,37322.751232,462329.915303,118875.84067932,1368744.615174,42432.927967,462596.2493,740096.588258,2179540.604676,170756.797063,646254.400972,757985.408057,275256.343513,0.0,754050.800391,0.0,676864.726681,0.0,MN
2021/10,COMERCIO AL POR MENOR,355217.948994,118204.650278,322435.14801299997,25664.866747,274076.490942,11083.91630534,1506236.5753434,1181.275274,455325.80776600004,449180.364774,2089.337485,210511.459638,951071.664297,443747.472384,122707.846634,0.0,83071.474385,0.0,1098902.418153,0.0,MN
2021/10,CONSTRUCCION,90722.21634,32573.073583,304846.41377399996,11103.163707,15306.854179,0.0,609266.018045,2107.778108,72000.492092,171229.28884599998,31531.518174999997,51444.397116,575209.4287220001,108811.937795,57127.625441,0.0,119771.63120999999,0.0,104761.577215,0.0,MN
2021/10,CONSUMO,595486.268038,41596.11962,984994.820223,1436.3947739999999,5130587.169376,0.0,478919.975096,0.0,1393750.8958239998,96954.089059,665104.377977,188395.365241,2924757.210505,498550.959426,253278.152548,0.0,202719.277232,0.0,1146345.2560730001,0.0,MN
2021/10,GANADERIA,230398.900457,439373.347736,288009.638401,29854.04263,263264.482708,0.0,784532.099725,0.0,57122.154387,494592.576224,349750.09719299997,213975.31877800002,627978.072674,1308712.6268250002,78931.047916,0.0,1316390.653483,0.0,246539.48729,0.0,MN
2021/10,INDUSTRIA,286179.384124,134493.048504,345959.283936,13871.032516,460794.401509,64501.59552356,1110153.210268,1144.84557,173475.505042,535399.431738,970.495428,105441.036445,702373.070065,685928.548627,81431.849898,0.0,815059.089867,0.0,92134.922717,0.0,MN
2021/10,OTROS,16338.199907,196.72605,7199.138022,170.328647,3284.8795959999998,0.0,10438.54018,0.0,4559.607477,18184.678662,0.0,5694.007421,3416.060257,2678.996614,1755.250177,0.0,2180.56912,0.0,8428.234535,0.0,MN
2021/10,SECTOR FINANCIERO,52817.069669,28053.641058,74092.857962,0.0,137263.056917,0.0,142306.241959,0.0,139085.605807,208471.020236,0.0,57436.594746999996,131656.648144,88614.017723,85073.291126,0.0,37559.273253,0.0,2364.559356,0.0,MN
2021/10,SERVICIOS,256990.16544,165375.35760699998,281851.711298,22973.729912,190729.91437900002,9377.26942436,2299515.480089,28929.368367,202733.458154,360859.115914,1067.458529,143418.993669,458519.33967099997,476037.094558,163388.775207,0.0,687033.586798,0.0,592141.9207659999,0.0,MN
2021/10,VIVIENDA,583896.300174,14279.672838,224301.232392,0.0,523530.766782,0.0,206677.50180862998,0.0,123290.253128,41377.569226,250231.488778,64365.279413000004,1293951.2457889998,230666.064541,7875.014528,0.0,120676.94937,0.0,354389.20801,0.0,MN
Total 2021/10,VIVIENDA,2932525.544225,1286056.5833519998,3238872.530403,159966.71401699996,8025307.3390770005,203838.62294543,9449338.80373103,89271.49665599999,3478535.650885,3587545.685996,4387372.463984,1355382.8071950001,8685886.256857,5141799.398445999,1191162.107744,0.0,4408149.848695,0.0,4636541.006596,0.0,MN
2021/11,ACTIVIDADES INMOBILIARIAS,78911.300396,1171.725586,93473.12027700001,12910.331997,970.344438,0.0,274176.572828,0.0,0.0,82386.67499700001,0.0,33183.4179,98007.572397,214341.926696,17175.726583,0.0,119340.473076,0.0,44380.802541000005,0.0,MN
2021/11,ADMINISTRACION PUBLICA,20058.739203,361.219178,910.567347,41.456658,145.631191,0.00101285,499562.191228,0.0,53.422863,85305.77181,917810.983733,55746.909434,210780.663802,102019.51718000001,7331.804872,0.0,106574.49722599999,0.0,76.237251,0.0,MN
2021/11,AGRICULTURA,122495.46810299999,32603.257615,100922.117365,4549.041533,549576.5850280001,0.0,147877.582548,13570.232877,431068.29794099997,332280.497123,224529.363645,60576.807461,60121.770647,340928.891833,35535.932369999995,0.0,52632.083492,0.0,269620.930985,0.0,MN
2021/11,COMERCIO AL POR MAYOR,268075.109454,286609.713739,209351.700759,37336.373292,501955.95295400004,119174.22656216,1388890.565559,44832.197432,481101.342807,721584.102602,2049254.645199,177396.108393,707170.9355199999,804711.90202,342096.217668,0.0,781667.2079309999,0.0,700289.6415,0.0,MN
2021/11,COMERCIO AL POR MENOR,372760.475734,125233.034381,317680.516773,27810.064258000002,277370.952144,11083.50416825,1508069.014229,1191.205603,466126.99483700003,448584.753052,1831.728508,200254.77260519998,952823.39984001,531034.028488,146728.09883200002,0.0,86659.696979,0.0,1106941.983799,0.0,MN
2021/11,CONSTRUCCION,92738.459319,32285.590249,306374.52377800003,11310.619369,11746.282034,0.0,662851.277007,2108.396655,73058.813083,168053.430544,29862.389062000002,55734.15239587,609705.2553182,108186.78233799999,54444.803933,0.0,129503.48039499999,0.0,105394.378378,0.0,MN
2021/11,CONSUMO,607069.8464479999,46221.631722000006,1013759.161619,1474.4950469999999,5173443.059436,0.0,503633.20402199996,0.0,1435067.6816729999,103543.09189299999,672404.2086809999,190913.17838433,3002652.88996481,516070.622064,245810.11819399998,0.0,212595.115916,0.0,1166714.3835560002,0.0,MN
2021/11,GANADERIA,236729.27394599997,461594.84716199996,293643.90282200003,24298.185358,264617.998767,0.0,804102.1290750001,0.0,61147.890608,501799.158399,322873.32632,214321.90201700001,606367.61196742,1311659.7919380001,78590.10114,0.0,1338689.5274679998,0.0,250217.253056,0.0,MN
2021/11,INDUSTRIA,297527.175607,147202.875073,340033.862151,13501.694942999999,485466.123204,52737.67610337,1194928.502793,3018.599027,172779.037884,538436.331292,892.805245,103798.89620799999,676819.0767130001,728400.9469999999,76393.21876,0.0,816459.368855,0.0,100837.500915,0.0,MN
2021/11,OTROS,23976.860241000002,157.826269,7314.372455,168.687815,3266.164435,0.0,11195.515092,0.0,4718.684187,17815.141351,0.0,5778.175415,3369.14413,5380.954048,1586.201737,0.0,2014.732569,0.0,9419.654515,0.0,MN
2021/11,SECTOR FINANCIERO,52623.820572,41255.653493,81263.66604699999,0.0,132194.385685,10038.74034246,218696.89621900002,0.0,139085.60956,206632.915867,0.0,57427.908057,90613.318003,71825.436606,84721.701754,0.0,36211.171608,0.0,2339.282423,0.0,MN
2021/11,SERVICIOS,297399.165376,172930.004256,275205.454523,22598.794677,203762.548625,12047.84887369,2262216.078704,30943.776295,205973.965212,365361.63696800004,1085.981309,141224.9793616,461140.7336069,477912.728257,164370.825421,0.0,702883.321402,0.0,602746.198429,0.0,MN
2021/11,VIVIENDA,599426.518076,14773.144949000001,230464.184144,0.0,529979.349545,0.0,211146.31393499998,0.0,122334.022388,44326.026107,248801.99609,63622.191795000006,1317417.89213376,237682.24251500002,8393.73514,0.0,124800.833048,0.0,357727.84171099996,0.0,MN
Total 2021/11,VIVIENDA,3069792.212475,1362400.523672,3270397.15006,155999.744947,8134495.377486001,205081.99706278,9687345.843238998,95664.40788900001,3592515.763043,3616109.5320050004,4469347.427792,1359979.3994270002,8796990.2640431,5450155.770983,1263178.4864039999,0.0,4510031.509965,0.0,4716706.089059001,0.0,MN
2021/12,ACTIVIDADES INMOBILIARIAS,91710.237496,968.151575,87064.078177,13015.395817,976.684095,0.0,281974.288679,0.0,0.0,86731.748189,0.0,33343.64250533,94158.586345,211890.35642499998,17196.929969,0.0,136801.224267,0.0,44210.565497999996,0.0,MN
2021/12,ADMINISTRACION PUBLICA,18117.680099,2511.178082,821.035253,38.762594,145.839695,0.00101285,284554.687484,0.0,345.990784,84324.161081,1007557.4728,47695.71665,263625.916558,169550.823482,9097.83045,0.0,106044.235396,0.0,62.17247,0.0,MN
2021/12,AGRICULTURA,126604.57237000001,33392.712098,109631.66431800001,4544.556879,554911.512048,0.0,159717.221506,13668.328767,436252.535769,337446.506739,224141.914212,60194.647881,50915.180067,345472.627348,34897.823449,0.0,58052.28351,0.0,272634.756754,0.0,MN
2021/12,COMERCIO AL POR MAYOR,292493.078897,283113.943036,207325.63800500002,37999.461727999995,536705.574783,119602.86506293,1470955.705445,46703.205267000005,476930.28200400004,700245.923968,2030955.163559,174167.15660333,631480.2827600001,767807.681552,318590.657452,0.0,784460.241558,0.0,702458.9733409999,0.0,MN
2021/12,COMERCIO AL POR MENOR,378799.649134,122982.02343,309959.792469,28231.351636,299192.473627,11032.97652879,1466713.872959,1195.37665,476472.88892299996,460962.49974700005,1716.384354,196571.630724,925216.610409,513381.55441800004,133855.35256,0.0,89981.487899,0.0,1111519.098186,0.0,MN
2021/12,CONSTRUCCION,89709.238726,29839.5952,302522.183608,11697.964992,9964.651722,0.0,694215.656048,2109.015201,72924.294507,171060.633241,63222.026952,53241.301778,579515.573245,120201.01832100001,49946.923014,0.0,129254.07599,0.0,101993.42718099999,0.0,MN
2021/12,CONSUMO,593555.5451870001,44732.075285,1082620.56258,1442.4371669999998,5184831.388655,0.0,511432.095429,0.0,1459458.6493499998,123521.749954,673192.544917,186871.032504,3056941.236523,514114.35792800004,245827.910768,0.0,210579.552863,0.0,1174140.349947,0.0,MN
2021/12,GANADERIA,234032.22528400001,456071.563697,235910.221949,23714.700405,270231.171493,0.0,823459.651755,0.0,61959.183442,504017.644798,312357.418879,209277.56936966,600010.156449,1300319.9405460001,80721.42929100001,0.0,1327636.918378,0.0,259325.97795200002,0.0,MN
2021/12,INDUSTRIA,287732.454098,146549.39446500002,339516.41783299996,13979.285291,489692.856384,53475.97746883,1190422.463401,2896.683995,174492.932696,554586.013167,632.639421,101902.74457333,664857.239798,782537.291699,73177.437397,0.0,816029.9261370001,0.0,101546.46143,0.0,MN
2021/12,OTROS,23865.214164,127.846318,10015.249916,161.168559,3125.999702,0.0,10031.216235,0.0,5077.1109559999995,17062.062106,0.0,5634.459393,3355.1331,5867.411621,1691.580393,0.0,3133.221671,0.0,10067.868268999999,0.0,MN
2021/12,SECTOR FINANCIERO,52620.339835,62402.540945,98207.948399,0.0,129405.311542,0.16726751,267748.701424,0.0,134084.249273,211297.172011,10000.0,57017.211578999995,64178.66022500001,80851.496059,75848.922294,0.0,33644.691848,0.0,2356.813165,0.0,MN
2021/12,SERVICIOS,313597.853039,173888.116478,270123.109082,23206.586691999997,210443.62911399998,15008.30599015,2103589.600065,27521.452987,214048.637852,352126.87298600003,1122.420377,140208.02879933,407617.630155,486818.059167,163264.60791599998,0.0,711162.903171,0.0,617989.6081719999,0.0,MN
2021/12,VIVIENDA,619916.02313,15880.301863,238120.549737,0.0,536787.865175,0.0,210947.97425899998,0.0,121924.13708,47411.526556000004,247518.578864,61596.912099,1340446.611513,242897.08037699998,7738.738333,0.0,135042.499231,0.0,362779.347473,0.0,MN
Total 2021/12,VIVIENDA,3122754.111459,1372459.4424719997,3291838.4513260005,158031.67176,8226414.958035,199120.29333106,9475763.134689,94094.06286700002,3633970.892636,3650794.5145430006,4572416.564335,1327722.05445898,8682318.817147,5541709.698943,1211856.143286,0.0,4541823.261919,0.0,4761085.419838,0.0,MN
2022/01,ACTIVIDADES INMOBILIARIAS,88839.06852500001,926.481187,90836.73443099999,13157.424114,955.674712,0.0,274297.643223,0.0,0.0,90886.167675,0.0,33272.891135,92799.702453,211770.32182399998,15411.161833999999,0.0,141106.886366,0.0,43504.343385,0.0,MN
2022/01,ADMINISTRACION PUBLICA,16167.560855,2396.287672,696.9263060000001,36.024561,140.12285,0.00101285,265318.936921,0.0,292.235856,83335.402524,1113054.64591,43548.801065,255859.243274,170178.00448,9017.979567,0.0,105730.144988,0.0,116.495199,0.0,MN
2022/01,AGRICULTURA,122707.44088899999,32903.803831,114940.35002499999,4551.67308,559370.972955,0.0,198807.090998,13766.424658,442544.176084,312940.78912,215775.846455,59804.466134,41375.910962999995,292715.675158,35973.546285,0.0,55237.436611,0.0,275249.345697,0.0,MN
2022/01,COMERCIO AL POR MAYOR,273111.73476,305723.194593,208050.45442999998,36841.281892,545016.852086,123887.35332367,1494238.518859,50242.946978,508795.251276,693454.0451989999,1948975.3413779999,191898.105482,690451.838409,788120.7403289999,310921.881537,0.0,777971.0027109999,0.0,691382.5490540001,0.0,MN
2022/01,COMERCIO AL POR MENOR,378973.666989,117995.897606,301780.838974,28389.407584,302513.186935,11089.80428106,1407343.82975,1702.878356,472036.37361400004,458622.846984,1637.844033,188527.884821,885492.399609,507768.20478,135070.61939,0.0,87375.677766,0.0,1080627.304721,0.0,MN
2022/01,CONSTRUCCION,91320.72702,30710.498892000003,306314.15233199997,11857.564214,11667.97954,0.0,678349.899295,2108.396655,71856.78437299999,173080.796254,61802.393805,55201.314322,581472.6450349999,123321.86485,44360.422046,0.0,129541.744328,0.0,103160.691771,0.0,MN
2022/01,CONSUMO,603273.754977,46612.006478,1107051.866677,1451.001138,5188402.979674,0.0,522537.785704,0.0,1501007.0399369998,125037.62882900001,682154.1669320001,188592.853087,3102817.580166,524202.554342,247101.39834,0.0,220175.280931,0.0,1173227.42099,0.0,MN
2022/01,GANADERIA,234366.911036,471769.587972,243895.869125,23730.635671,269886.436395,0.0,816444.400962,0.0,61077.732974,510267.241282,302742.470134,210012.486918,577738.7947450001,1269735.0720610002,78069.996981,0.0,1341859.7441409999,0.0,253605.57907699997,0.0,MN
2022/01,INDUSTRIA,263860.279999,153929.305095,347264.937754,14387.934721,500616.428853,54846.53982998,1174919.785203,2563.763784,165682.24021,538520.90225,557.389905,97988.428332,642343.7150239999,797812.6652459999,67235.719131,0.0,843339.558688,0.0,106862.63590000001,0.0,MN
2022/01,OTROS,24141.83036,79.3919,10434.622754,167.964873,3055.439855,0.0,10703.914291,0.0,5317.659731999999,17428.474699,0.0,5671.976216,3307.770503,5464.267326,2030.703974,0.0,3186.553116,0.0,10165.153115000001,0.0,MN
2022/01,SECTOR FINANCIERO,615.368617,61792.774689,95414.08791399999,0.0,139744.15459000002,0.16655261,232571.066351,0.0,134090.427359,154156.308891,10000.0,54250.524223,63335.018576,69243.747702,90036.76908,0.0,30539.175116,0.0,2298.201957,0.0,MN
2022/01,SERVICIOS,297776.590058,139089.133254,270343.21271,24783.971943,208209.088422,12557.46170531,2072852.7608110001,30794.219536,210820.609135,345517.946247,968.234458,140417.774688,399369.80813699996,465094.496545,166761.286824,0.0,714341.8605089999,0.0,608063.0657360001,0.0,MN
2022/01,VIVIENDA,637473.1379770001,16075.875909999999,240646.858805,0.0,541845.946238,0.0,209101.021223,0.0,121640.921984,47428.900319,246669.523635,61615.298689999996,1356769.081685,245374.461192,7807.478476,0.0,140265.49749900002,0.0,361811.530176,0.0,MN
Total 2022/01,VIVIENDA,3032628.072062,1380004.2390789997,3337670.9122369997,159354.883791,8271425.263104999,202381.32670548,9357486.653590998,101178.629967,3695161.452534,3550677.4502729992,4584337.856645,1330802.805113,8693133.508578999,5470802.075835,1209798.9634649998,0.0,4590670.56277,0.0,4710074.316778,0.0,MN
2022/02,ACTIVIDADES INMOBILIARIAS,89473.893173,833.966367,94176.444034,13675.866305,106.854717,0.0,275281.93616800004,0.0,0.0,90009.200617,0.0,33557.307669,87168.944489,210849.090815,15081.553463,0.0,143028.536131,0.0,42795.24427,0.0,MN
2022/02,ADMINISTRACION PUBLICA,14200.868238,2418.150685,653.891508,33.241839,5.013103,0.0,324786.703768,0.0,322.407358,132254.038577,898158.747068,40622.473976,314991.139616,206824.22370700003,4790.5759259999995,0.0,102277.19705,0.0,112.805769,0.0,MN
2022/02,AGRICULTURA,134834.10564,32969.371001,119113.56277,4791.446463,553555.062299,0.0,196817.299816,13855.027397,459666.44529199996,282366.772741,214809.693563,57946.501520000005,41491.062547999994,296759.842813,35155.288932999996,0.0,54333.955668,0.0,275794.308411,0.0,MN
2022/02,COMERCIO AL POR MAYOR,295438.470775,305830.216923,216764.757018,39517.275345,564702.423799,89077.56783618,1522051.643958,55852.214642000006,519902.286713,656643.792819,1906843.110283,181021.49892900002,729844.25384,774377.28052,250302.640058,0.0,787718.929987,0.0,673469.555623,0.0,MN
2022/02,COMERCIO AL POR MENOR,370293.793519,122730.87975200001,307595.37545,28980.922164,300743.65188799996,8097.51268712,1495770.823872,3426.384932,467526.753548,499922.96114800003,1485.953025,181568.69486400002,862038.39819113,515169.3113,136675.122127,0.0,89849.756906,0.0,1057431.017512,0.0,MN
2022/02,CONSTRUCCION,82366.454432,47390.730531,316555.348652,11907.973995,5140.396958,0.0,672390.689833,2125.715963,71937.53056099999,186584.587125,60335.448658,51117.405046,574492.9024244,114243.52579100001,48084.639032,0.0,133058.94455,0.0,100815.488528,0.0,MN
2022/02,CONSUMO,606200.486234,47377.688276999994,1121936.942246,1438.447589,5195660.0359229995,3415.8543712,534873.34644885,0.0,1561373.654266,128469.425619,680402.5164140001,192464.078104,3145887.1559739597,540132.262028,241918.286059,0.0,230025.870754,0.0,1164675.877263,0.0,MN
2022/02,GANADERIA,231958.56357300002,483508.883808,245826.196544,23846.12792,295284.47222600004,0.0,825764.860813,0.0,61152.460948,511011.870993,300507.677083,208211.690465,572846.57301834,1266090.835909,77263.660684,0.0,1334594.372534,0.0,247123.531753,0.0,MN
2022/02,INDUSTRIA,294858.00266700005,139843.69163400002,350798.255714,19742.606502,531569.169685,57361.44265279,1166257.626982,2418.841011,173189.608987,511626.812933,479.537034,99464.559677,747860.5427,804049.403203,69387.749701,0.0,836964.673407,0.0,104942.99730700001,0.0,MN
2022/02,OTROS,38070.60424,39.801861,10375.845316,175.506993,3072.979227,0.0,10755.768712,0.0,5292.87402,17071.454434,0.0,6119.815455,3302.116604,5813.904441,1851.776894,0.0,3454.859903,0.0,10553.512873,0.0,MN
2022/02,SECTOR FINANCIERO,614.331752,79832.35487400001,95749.829871,0.0,163609.81404000003,0.0,208840.45840099998,0.0,134090.427359,159486.98072,10000.0,53281.087636000004,62471.367298000005,59247.015909,84141.60385099999,0.0,33270.699432,0.0,2144.787852,0.0,MN
2022/02,SERVICIOS,301697.94473600003,150690.369281,259708.969954,25237.126758,188511.40425,8728.41823462,2110337.959599,30993.241099,214549.13708400002,329145.71827500005,2417.854041,121611.47519,401273.93225099996,465480.905132,164741.573788,0.0,707223.424402,0.0,596730.777937,0.0,MN
2022/02,VIVIENDA,667472.666548,15959.172964000001,247944.924126,0.0,551154.1241120001,0.0,206270.03884300002,0.0,122015.16916399999,47993.574987,245500.918143,62749.593798,1368513.48547408,252188.104858,7727.843441,0.0,142132.74495800002,0.0,359327.511806,0.0,MN
Total 2022/02,VIVIENDA,3127480.185527,1429425.277958,3387200.3432030007,169346.541873,8353115.402227,166680.79578190998,9550199.15721385,108671.425044,3791018.7553,3552587.1909880005,4320941.455312001,1289736.182329,8912181.874427909,5511225.706425999,1137122.313957,0.0,4597933.965682,0.0,4635917.416904001,0.0,MN
2022/03,ACTIVIDADES INMOBILIARIAS,87061.487891,756.854337,96026.723823,14082.070397,107.577005,0.0,273211.87538299995,0.0,0.0,97457.320213,0.0,33723.16369,86700.22595,173454.701837,15061.775967,0.0,142493.539169,0.0,41461.108519,0.0,MN
2022/03,ADMINISTRACION PUBLICA,12232.205463,2135.561644,388.301416,30.413699,4.156385,0.0,303730.045516,0.0,344.828016,123127.51755,864561.558701,39184.555733,298010.287118,228006.505402,4597.683984,0.0,131096.298614,0.0,109.234099,0.0,MN
2022/03,AGRICULTURA,145543.644983,31584.250861,106862.221801,5199.839936,558452.867825,0.0,226256.440965,13953.123288,416021.096118,256383.920174,132254.227275,56513.770933,39038.77112,316934.669523,35113.901026,0.0,55874.338848,0.0,276045.46514,0.0,MN
2022/03,COMERCIO AL POR MAYOR,294320.526956,290299.988059,208573.542072,38755.744700999996,577408.725264,89439.06855042,1504765.007757,56801.699403000006,504388.344469,718626.139083,1730739.69937,156811.573655,792524.133148,769152.849753,252933.822926,0.0,803198.85638,0.0,656505.549968,0.0,MN
2022/03,COMERCIO AL POR MENOR,369786.852937,125406.985226,306762.91649200005,29788.870726999998,298550.05342899996,8139.95743438,1537847.048778,3456.127945,458559.771885,509504.367343,1370.3101100000001,174152.89152,853198.534361,523005.09928699996,139061.971443,0.0,91241.16063299999,0.0,1026485.524661,0.0,MN
2022/03,CONSTRUCCION,92741.87376,49713.303121,340039.219766,11847.877455,5128.150861,0.0,645336.574572,2108.396655,77228.152546,244747.165982,58876.93275,49439.610605,572408.287196,117863.276398,46679.563908,0.0,141729.898875,0.0,97958.374761,0.0,MN
2022/03,CONSUMO,610835.44452,47426.570786,1129155.146895,1432.973584,5229518.073849,0.0,549580.67791,0.0,1598435.927814,125415.61486999999,675370.840574,193322.905198,3212546.4688029997,547154.4794160001,231933.808235,0.0,240433.95431,0.0,1140364.831419,0.0,MN
2022/03,GANADERIA,229152.019864,493912.74632599996,248501.95257999998,23302.235877,278681.146504,0.0,858589.389136,0.0,63423.330916000006,515723.531765,295088.900909,206035.281848,576116.945354,1256136.302208,75977.390679,0.0,1309260.6807799998,0.0,243296.592405,0.0,MN
2022/03,INDUSTRIA,309887.507105,140161.295018,352851.37114299997,20046.529008999998,536837.259678,51824.31083552,1065648.0637390001,1774.631972,168219.66596299998,543577.060021,1201.661836,96501.234123,660987.372951,830589.447553,69347.343096,0.0,834754.951153,0.0,105499.135332,0.0,MN
2022/03,OTROS,38680.907721,0.0,10171.550783,168.218771,3078.290591,0.0,10709.979965,0.0,4897.553516,17032.686996,0.0,5457.2217200000005,3211.327709,5735.536979,2039.4429539999999,0.0,3422.157083,0.0,11026.350295,0.0,MN
2022/03,SECTOR FINANCIERO,612.625905,85239.68469600001,90864.774879,0.0,232317.64955200002,3.05025753,256947.98062400002,0.0,134090.427359,153237.293477,10000.0,51425.62879,81600.175058,55304.659856,117051.84528699999,0.0,25832.032475,0.0,2073.409479,0.0,MN
2022/03,SERVICIOS,306199.430404,169858.178294,252602.197039,28001.45714,193166.21616,11725.53937545,1984548.622438,30619.937809,219448.072499,333804.64612,2049.898699,111404.095319,406004.82551500003,462167.047572,173236.687366,0.0,716152.8100500001,0.0,579037.564137,0.0,MN
2022/03,VIVIENDA,692612.462038,16585.413205,254792.055128,0.0,563161.128717,0.0,203179.875804,0.0,122001.545956,47227.906869,243380.859098,62508.764609,1382035.533997,254480.77488399998,8025.643842,0.0,148971.66973,0.0,362115.48366200004,0.0,MN
Total 2022/03,VIVIENDA,3189666.989547,1453080.831573,3397591.9738169997,172656.23129599998,8476411.29582,161131.9264533,9420351.582587,108713.91707200001,3767058.717057,3685865.170463,4014894.8893220006,1236480.697743,8964382.888279999,5539985.350667999,1171060.880713,0.0,4644462.348100001,0.0,4541978.623877,0.0,MN
2022/04,ACTIVIDADES INMOBILIARIAS,86463.14759,943.140647,96575.106453,14197.542626,108.275993,0.0,289707.563158,0.0,0.0,92549.401413,0.0,31855.323341249998,84920.54514,171588.837448,15149.494012,0.0,143607.043887,0.0,40402.636535000005,0.0,MN
2022/04,ADMINISTRACION PUBLICA,10252.086699,2020.383562,258.364707,27.539397,3.277086,0.0,296169.61543899996,0.0,372.396273,114092.280369,866067.39164,37233.726179,293501.08899,228822.732047,4399.332082,0.0,128604.408198,0.0,105.540077,0.0,MN
2022/04,AGRICULTURA,133947.225275,32522.09176,108072.638734,5167.709359,561079.728689,0.0,223049.855667,14048.054795,439005.980544,257335.40102100003,138761.590209,56122.921483,32225.703575,316439.504191,30074.40234,0.0,64855.983762,0.0,280989.446645,0.0,MN
2022/04,COMERCIO AL POR MAYOR,298705.706781,282078.20073,210616.870383,39020.866903999995,579585.564005,32035.38714947,1449642.5360619999,54226.098744,505140.297944,742891.901286,1655614.6567719998,179593.409012,695591.718041,750961.657691,250856.666398,0.0,792224.438777,0.0,638195.559779,0.0,MN
2022/04,COMERCIO AL POR MENOR,345471.895226,124547.090869,303140.168449,29464.361534,300583.812875,8181.12171788,1526825.052978,3484.911507,457933.59381600004,473780.283026,1410.623965,162642.57784399998,819394.152715,542353.401163,144267.170962,0.0,88848.644432,0.0,988653.825964,0.0,MN
2022/04,CONSTRUCCION,91438.737241,50548.181244,356024.696845,11928.666983,10304.877901,0.0,634078.7504659999,2127.215939,76307.688284,237569.528594,57393.364503000004,47100.21867825,572562.459894,123526.47326,56321.987187000006,0.0,143704.83636,0.0,96868.439303,0.0,MN
2022/04,CONSUMO,619639.0668520001,48359.989794,1178313.870561,1441.266244,5254186.211987,0.0,553100.335753,0.0,1625785.154684,132880.054588,677562.545945,188563.914452,3274090.750755,562344.679752,230566.93842000002,0.0,251134.61184099998,0.0,1134362.26235,0.0,MN
